source	zh	note
The total number of movement points the unit can move.	單位可移動的總移動點數。	help
Each icon represents a hand to hand strength of one in one of the following areas. A gold icon represents a bonus due to spells or special abilities. A darkened icon represents a minus.	每個圖示代表以下某個區域的 1 點近戰攻擊強度。金色圖示代表來自法術或特殊能力的加成。暗色圖示代表減項。	help
Each icon represents a ranged attack strength of one in one of the following areas. A gold icon represents a bonus due to spells or special abilities. A darkened icon represents a minus.	每個圖示代表以下某個區域的 1 點遠程攻擊強度。金色圖示代表來自法術或特殊能力的加成。暗色圖示代表減項。	help
Each icon represents an armor value of one. A gold icon represents a bonus due to spells or special abilities. A darkened icon represents a minus.	每個圖示代表 1 點防禦值。金色圖示代表來自法術或特殊能力的加成。暗色圖示代表減項。	help
Each icon represents a resistance value of one. A gold icon represents a bonus due to spells or special abilities. A darkened icon represents a minus.	每個圖示代表 1 點抗性值。金色圖示代表來自法術或特殊能力的加成。暗色圖示代表減項。	help
Each icon represents one hit point. A gold icon represents a bonus due to spells or special abilities. A darkened icon represents damage already taken.	每個圖示代表 1 點生命。金色圖示代表來自法術或特殊能力的加成。暗色圖示代表已承受的傷害。	help
Large shields add +2 to the unit's defense against all ranged attacks (including thrown and breath) and direct damage spells.	大型盾牌為單位對所有遠程攻擊（包含投擲與吐息攻擊）以及直接傷害法術的防禦增加 +2。	help
Plane shift allows the unit to shift back and forth between the planes at will. While the unit is active and the plane is changed, the unit will move back and forth between planes, although it can't shift into squares it could not normally enter, or squares occupied by enemy troops.	位面轉移允許單位隨意在位面之間轉換。當單位處於行動狀態且位面切換時，單位會在位面之間來回移動，但無法轉移至通常無法進入的格子，或被敵軍佔據的格子。	help
Wall crusher allows the unit to destroy a section of a stone wall 50% of the time in close combat, and 25% of the time with its ranged attacks, if it has any.	破牆能力允許單位在近戰時有 50% 機率摧毀一段石牆，若擁有遠程攻擊則有 25% 機率以遠程攻擊摧毀石牆。	help
Every turn, a healer will heal 25% (rounded down) of the damage that any units stacked with the healer have sustained. This ability is not cumulative, but is independent of the units' natural healing.	每回合，治療者將恢復與其編隊的所有單位已承受傷害的 25%（向下取整）。此能力不累疊，但獨立於單位的自然恢復之外。	help
Create outpost is reserved for settlers and allows them to build an outpost. The square must be at least four squares from any city. Forming the outpost eliminates the settlers.	建立前哨站是拓荒者的專屬能力，允許其建立前哨站。所在格子必須距離任何城市至少四格。建立前哨站後，拓荒者將消失。	help
Invisibility makes the unit undetectable unless adjacent to an enemy, untargetable by ranged attacks in general, and otherwise reduces any attacker's chance to hit by 1. Enemies with Illusions Immunity will ignore all of these effects, but will not extend that to their allies beyond revealing the location of the invisible unit.	隱身使單位無法被偵測（除非相鄰敵方），通常無法被遠程攻擊鎖定，且使任何攻擊者的命中機率降低 1。擁有幻術免疫的敵人將無視所有這些效果，但除了揭露隱身單位的位置外，不會將此效果延伸至其盟友。	help
All damage (including poison damage) dealt by this unit is treated the same as life stealing damage with respect to creating undead - units slain mostly by such will be raised if the battle is won. Heroes, and units with Death or Magic Immunity are exempt from the effect. If an Undead is created, it will return with full hit points, and retain whatever unit type and abilities it had in life. It counts as a Death creature, gains all related immunities (Cold, Death, Illusions, and Poison), but may no longer be healed or gain experience. Undead fantastic creatures have 50% higher upkeep, but normal units no longer cost food or gold to maintain.	此單位造成的所有傷害（包含毒素傷害）在創造不死生物方面與生命汲取傷害相同——若戰鬥獲勝，主要被此類傷害殺死的單位將被復活為不死生物。英雄以及擁有死亡或魔法免疫的單位不受此效果影響。若創造了不死生物，其將以滿生命回歸，並保留生前的單位類型與所有能力。其被視為死亡系生物，獲得所有相關免疫（寒冰、死亡、幻術與毒素），但不再能被治療或獲得經驗。不死系奇幻生物的維護費用提高 50%，但普通單位不再需要食物或金幣來維持。	help
Long range limits range penalties for missile attacks to a maximum of -1.	遠程射擊能力將飛彈攻擊的距離懲罰上限限制為 -1。	help
Land corruption allows the unit to corrupt any overland square that it remains on for an entire turn.	土地腐化允許單位在停留整個回合的戰略地圖格子上造成腐化。	help
Meld with nodes allows spirits to merge with a magical node and begin channeling the power of the node to you. The process of melding destroys the spirit.	融合節點允許靈體與魔法節點合而為一，並開始將節點的魔力導流給你。融合過程將摧毀該靈體。	help
Non-corporeal allows the unit to pass through any map square at a cost of 1/2 movement point, and allows it to move through walls unimpeded. However, the unit can no longer benefit from enchanted roads.	無實體允許單位以 1/2 移動點數的代價通過任何地圖格子，並可穿越城牆而不受阻礙。然而，該單位不再能從結界道路中受益。	help
Wind walking allows the unit and all stacked with it to fly on the overland map. It does not work in combat however.	風行允許單位及所有與其編隊的部隊在戰略地圖上飛行。但此能力在戰鬥中無效。	help
Regeneration allows the unit to heal one hit per combat turn, and be completely healed at the end of a combat. If the unit was destroyed but its side was victorious, the unit will come back to life, completely healed. The unit also ignores spell damage on the overland map, although it can still be hurt or destroyed by resistance-based magic. Irreversible damage, such as Stoning or Dispel Evil, may not be healed during battle, and can possibly prevent the unit from coming back if destroyed mostly by such damage.	再生允許單位每戰鬥回合恢復 1 點生命，並在戰鬥結束時完全恢復。若單位被消滅但其陣營獲勝，該單位將滿血復活。該單位在戰略地圖上也無視法術傷害，但仍可能被抗性類魔法傷害或摧毀。石化或驅邪等不可逆傷害在戰鬥中無法被治療，若單位主要因此類傷害被消滅，可能無法復活。	help
Purify allows a unit to clean corruption from a square. It takes five turns for a single unit to completely purify a map square. Additional units can reduce this though - to 3 turns if there are 2 or 3 total units; or to 2 when four or more are purifying.	淨化允許單位清除格子上的腐化。單一單位需要五回合才能完全淨化一個地圖格子。額外的單位可以縮短此時間——若共有 2 至 3 個單位則縮短至 3 回合；若有 4 個或以上單位同時淨化則縮短至 2 回合。	help
Negate first strike allows the unit to nullify the first strike ability of attackers. This special ability has no effect on thrown, breath, or gaze attacks.	抵銷先制打擊允許單位抵銷攻擊者的先制打擊能力。此特殊能力對投擲、吐息或凝視攻擊無效。	help
Luck adds +1 to all of the unit's rolls, including attack, defense, and resistance.	幸運為單位的所有擲骰增加 +1，包含攻擊、防禦與抗性。	help
Poison immunity makes the unit immune to all forms of poison attacks.	毒素免疫使單位對所有形式的毒素攻擊免疫。	help
Fire immunity grants a defense score of 50 against all fire attacks.	火焰免疫對所有火焰攻擊賦予 50 點防禦值。	help
Stoning immunity makes the unit immune to all forms of stoning.	石化免疫使單位對所有形式的石化攻擊免疫。	help
Weapon immunity grants a defense score of 10 against weapon attacks from normal units that do not have magical, mithril, adamantium, holy, eldritch, or flaming weapons. Weapon immunity triggers off melee, thrown, ranged missile, and ranged boulder attacks; but does not protect against magical attacks, heroes, fantastic creatures, or spells.	武器免疫對不擁有魔法、秘銀、精金、神聖、秘法或火焰武器的普通單位的武器攻擊賦予 10 點防禦值。武器免疫對近戰、投擲、飛彈遠程與巨石遠程攻擊有效；但無法防禦魔法攻擊、英雄、奇幻生物或法術。	help
Missiles immunity grants a defense score of 50 against all forms of missile attacks (bows, javelins, and slings). It has no effect on ranged boulder attacks, ranged magical attacks, and spells.	飛彈免疫對所有形式的飛彈攻擊（弓箭、標槍與投石）賦予 50 點防禦值。對巨石遠程攻擊、遠程魔法攻擊與法術無效。	help
Illusions immunity negates the illusionary bonus of illusionary attacks and makes the unit impervious to illusion-resistance spells. In addition, the unit can see invisible units, and does not suffer a penalty to hit when engaging them. If the unit has a ranged attack, it may also use it against invisible units, and can fire into a Wall of Darkness as normal.	幻術免疫抵銷幻術攻擊的幻術加成，並使單位對幻術抗性法術免疫。此外，該單位可以看見隱身單位，且與其交戰時不承受命中懲罰。若該單位擁有遠程攻擊，也可對隱身單位使用，並可正常對黑暗之牆內射擊。	help
Cold immunity grants a defense score of 50 against all cold attacks.	冷免疫使單位對所有冰冷攻擊獲得 50 點防禦值。	help
Magic immunity makes a unit immune to all spell damage, as well as all spells that target units, with the exception of Web. It grants a resistance bonus of +30 otherwise, and a defense score of 50 against breath- and ranged magical attacks. However, it offers no protection from combat enchantments that affect all units, such as Black Prayer or Warp Reality, although it will still prevent any damage from such spells. Doom Gaze and Chaos-enchanted magical items also ignore this ability.	魔法免疫使單位對所有法術傷害免疫，以及所有以單位為目標的法術（蜘蛛網除外）。此外獲得 +30 抗性加成，並對吐息與遠程魔法攻擊獲得 50 點防禦值。但對影響全體單位的戰鬥結界（如黑色禱告或現實扭曲）無效，不過仍可阻止此類法術造成傷害。末日凝視與混沌附魔的魔法物品同樣無視此能力。	help
Death immunity protects the unit from most effects associated with the Death realm: fear, instant death, life stealing, and curses that target a single unit. It also prevents the unit from being turned into Undead, and negates any damage it would suffer from Wrack. On the other hand, multi-unit curses such as Black Prayer and Mana Leak completely ignore this immunity, as does the unique Word of Death spell.	死亡免疫保護單位免受大多數死亡位面效果影響：恐懼、即死、生命竊取，以及以單一單位為目標的詛咒。同時防止單位被轉化為不死生物，並抵消因折磨法術受到的傷害。但黑色禱告與法力洩漏等影響多個單位的詛咒，以及獨特法術死亡之言，完全無視此免疫。	help
Can use the Spell action once per battle to cast a Healing spell:\nHeals a target unit by 5 hit points (or less, if the unit has sustained fewer than 5 hit points of damage).	每場戰鬥可使用一次法術行動施放治療術：\n回復目標單位 5 點生命（若所受傷害不足 5 點，則只回復實際傷害量）。	help
Can use the Spell action once per battle to cast a Fireball spell:\nThrows a giant exploding ball of flames at all the figures in a target unit, hitting each of them with a strength 5 magical fire attack.	每場戰鬥可使用一次法術行動施放火球術：\n向目標單位所有模型投擲一顆巨大的爆炸火球，每個模型受到強度 5 的魔法火焰攻擊。	help
Can use the Spell action once per battle to cast a Doom Bolt spell:\nCalls upon the forces of chaos to viciously tear into the target unit, causing ten points of damage regardless of defenses, although Magic Immunity and Righteousness can still negate this damage.	每場戰鬥可使用一次法術行動施放末日閃電：\n召喚混沌之力猛烈撕裂目標單位，無視防禦造成十點傷害，但魔法免疫與正義之力仍可抵消此傷害。	help
Surrounds a target unit with a fiery aura that inflicts a strength 4 magic attack on all enemies engaged in melee combat with the target unit. This magic attack is in addition to the unit's normal attacks.	以烈焰光環籠罩目標單位，對所有與目標單位進行近戰的敵人造成強度 4 的魔法攻擊。此魔法攻擊與單位的正常攻擊疊加計算。	help
Each individual enemy figure engaging or engaged by this unit in melee must resist or stand frozen in terror, unable to attack, even if swung upon.	每個與本單位近戰交鋒的敵方模型必須通過抗性檢定，否則因恐懼而僵立，無法進行攻擊，即便遭受攻擊也無法反擊。	help
Can use the Spell action once per battle to invoke the Web ability:\nCreates a sticky 12 hit point web over a target unit. Creatures stuck in this web may not move until they have destroyed it using melee and magic ranged attacks, both of which do their full force in damage against webs. The sticky remnants of the web prevent flying units that were trapped from flying for the remainder of the battle. Using this ability is not considered as spellcasting, and may not be prevented by Counter Magic or Node Auras. The resulting effect may be dispelled as normal however.	每場戰鬥可使用一次法術行動發動蜘蛛網能力：\n在目標單位上方生成一張具有 12 點生命的黏性蜘蛛網。被困生物無法移動，直到以近戰或魔法遠程攻擊將其摧毀；兩種攻擊對蜘蛛網均造成全額傷害。蜘蛛網殘留的黏性使被困飛行單位在本場戰鬥餘下時間無法飛行。使用此能力不視為施法，無法被反制魔法或節點光環阻止，但產生的效果仍可如常被解除。	help
Resistance to all increases the resistance of all friendly units in the combat by the listed bonus level. The bonus is not cumulative with other creatures with the same ability, nor does it stack with the Prayermaster hero ability.	全屬性抗性提升戰鬥中所有友方單位的抗性，提升量等於所列加成等級。此加成不與其他擁有相同能力的生物疊加，也不與祈禱大師英雄能力疊加。	help
Holy bonus increases the melee strength, defense, and resistance of all friendly units in the combat by the bonus level of the holy bonus. The bonus is not cumulative.	神聖加成依神聖加成等級提升戰鬥中所有友方單位的近戰強度、防禦與抗性。此加成不累加。	help
Armor piercing halves the effectiveness of the defender's armor rating. This occurs after enchantments have been taken into account, but before immunities are considered. Therefore, it will halve the defense gained from most protective spells, but not any defense granted by a relevant immunity.	穿甲效果使防禦方的護甲值減半。此效果在結界計算之後、免疫計算之前生效。因此大多數防護法術帶來的防禦值會被減半，但相關免疫賦予的防禦值不受影響。	help
First strike allows the unit to deal its damage before hand-to-hand attacks, but after breath, thrown, and gaze attacks. This ability only works when the unit is initiating the attack, and will not trigger on counter attacks made by it.	先制攻擊使單位在一般近戰攻擊之前、吐息、投擲與凝視攻擊之後造成傷害。此能力僅在本單位主動發起攻擊時生效，不在反擊時觸發。	help
Poison attacks force the attacked unit to resist for each level of the poison or suffer one hit for each failure.	毒素攻擊迫使被攻擊單位針對每個毒素等級進行抗性檢定，每次失敗受到一點傷害。	help
Life stealing attacks have an additional resistance check, usually with a penalty. For each point the resistance is failed, the defending unit loses one hit, while the attacker gains one. Units killed mainly by life steal return as undead under the control of their destroyer.	生命竊取攻擊附加一次抗性檢定，通常帶有懲罰。抗性每失敗一點，防禦方失去一點生命，攻擊方獲得一點生命。主要死於生命竊取的單位將以不死生物的形態復生，受其消滅者控制。	help
The attacks of this unit inflict damage automatically. There are no rolls to hit or to defend.	本單位的攻擊自動造成傷害，不需進行命中或防禦擲骰。	help
Attacks made with the enchanted weapon (melee only for swords and maces, melee and thrown for axes, ranged only for bows, staves, and wands) force one figure in the target unit to resist or be irrevocably slain. Units destroyed mostly by irreversible damage can not regenerate and may not be raised or animated.	以附魔武器發動攻擊（劍與錘僅限近戰；斧頭可近戰與投擲；弓、法杖與魔杖僅限遠程）時，迫使目標單位中一個模型進行抗性檢定，失敗則被永久消滅。主要死於不可逆傷害的單位無法再生，也無法被復活或製成傀儡。	help
Illusionary attack allows the attacking unit to ignore the defender's armor entirely.	幻象攻擊使攻擊單位完全無視防禦方的護甲。	help
Stoning touch makes one enemy figure resist or be turned to stone in addition to any other hand-to-hand attack. The unit will perform the touch once for every attack it makes (i.e. once per figure).	石化觸碰在一般近戰攻擊之外，額外迫使一個敵方模型通過抗性檢定，否則被石化。單位每次攻擊發動一次觸碰（即每個模型一次）。	help
Special ability that causes one figure in the target unit to save at -3 or die.	特殊能力，迫使目標單位中一個模型以 -3 懲罰進行死亡豁免，失敗即死。	help
Special ability that causes the enemy spell casting unit to resist or lose 2-20 spell points.	特殊能力，迫使敵方施法單位進行抗性檢定，失敗則失去 2 至 20 點法術點數。	help
Every attack made by this unit against chaos or death creatures calls upon the forces of light to envelop one enemy with holy fires. If the target figure is unable to withstand (at a penalty of 4 to resistance) the bright, holy flames it is instantly destroyed. Units that are undead (black channeled or animated) are particularly susceptible to this ability, having to resist the effect at a penalty of -9.	本單位每次攻擊混沌或死亡生物時，會召喚光明之力以神聖烈火包圍一個敵方模型。若目標模型無法承受（抗性懲罰 4）明亮的神聖火焰，則立即被消滅。不死單位（黑暗轉化或動畫傀儡）對此能力尤為脆弱，需以 -9 懲罰進行抗性檢定。	help
Grants demon-skin armor (+3 defense).	賦予惡魔皮膚護甲（+3 防禦）。	help
Grants demon wings (2 speed flight).	賦予惡魔翅膀（飛行速度 2）。	help
Grants a fixed (unimprovable) 2 strength fiery breath.	賦予固定（無法提升）的強度 2 烈焰吐息。	help
Thrown weapons allows an attacking unit to hurl its thrown weapons before engaging in hand-to-hand. This ability does not work when counter attacking against an enemy assailant.	投擲武器使攻擊單位能在進入近戰前投出投擲武器。此能力在反擊敵方攻擊時無效。	help
Fire breath allows an attacking unit to breathe a fiery blast before engaging in hand-to-hand. This ability does not work when counter attacking against an enemy assailant.	火焰吐息使攻擊單位能在進入近戰前噴出烈焰。此能力在反擊敵方攻擊時無效。	help
Lightning breath allows an attacking unit to breathe an armor piercing blast of lightning before entering hand-to-hand. This ability does not work when counter attacking against an enemy assailant.	閃電吐息使攻擊單位能在進入近戰前噴出具有穿甲效果的閃電。此能力在反擊敵方攻擊時無效。	help
Stoning gaze makes all enemy figures resist or be stoned before engaging in hand-to-hand combat. Gaze attacks come after breath and thrown attacks.	石化凝視使所有敵方模型在進入近戰前通過抗性檢定，否則被石化。凝視攻擊在吐息和投擲攻擊之後發動。	help
Doom gaze is a gaze attack that automatically does damage, with no to-hit or defense rolls. It comes before hand-to-hand combat, but after thrown and breath attacks.	末日凝視是一種自動造成傷害的凝視攻擊，無需進行命中或防禦擲骰。在近戰之前、投擲與吐息攻擊之後發動。	help
Death gaze makes all enemy figures resist or die instantly. The gaze takes effect before actual melee is entered, but comes after thrown and breath attacks.	死亡凝視迫使所有敵方模型通過抗性檢定，否則即刻死亡。凝視在進入實際近戰之前生效，但在投擲與吐息攻擊之後發動。	help
Immolation strikes all enemy figures engaged in hand-to-hand with a fire attack of strength 4.	焚燒對所有進入近戰的敵方模型造成強度 4 的火焰攻擊。	help
Grants Missiles Immunity (defense 50 against bow, javelin, and sling attacks).	賦予飛彈免疫（對弓箭、標槍與投石攻擊獲得 50 點防禦）。	help
Unit fights with twice its normal strength in melee combat, while disregarding its own safety (defense is zero regardless of other modifiers, although conditionals, such as immunities, still apply).	單位以正常近戰強度的兩倍作戰，同時無視自身安危（無論其他加成為何，防禦均降為零，但免疫等條件效果仍然適用）。	help
Any time that enemy units attempt to engage in melee combat with the cloaked unit they must first try to overcome their fright (on a per figure basis) before they can attack or counterattack.	任何敵方單位嘗試與披上恐懼斗篷的單位進行近戰時，每個模型必須先克服恐懼，才能發起攻擊或反擊。	help
Creature is now a vile undead being with +2 melee attack strength, and +1 to missile attack strength, thrown/breath attacks, hit points, resistance, and defense. Removing this enchantment does not remove the Undead property, only these bonus attributes.	生物現在成為一個邪惡的不死存在，近戰攻擊強度 +2，遠程攻擊強度、投擲／吐息攻擊、生命、抗性與防禦各 +1。移除此結界不會去除不死屬性，僅去除這些加成屬性。	help
Unit has Weapon Immunity (defense is 10 against normal weapons) and an insubstantial wraith-like form (the unit is Non-Corporeal, able to pass through walls and move over any terrain for 1/2 movement point overland, but unable to benefit from enchanted roads).	單位具有武器免疫（對普通武器防禦值為 10）並擁有虛無的幽靈形態（單位為非實體，可穿越牆壁，在戰略地圖上以 1/2 移動力穿越任何地形，但無法從附魔道路中獲益）。	help
Grants the Regeneration ability, allowing the unit to heal one hit per combat turn, and be completely healed at the end of a combat. If the unit was destroyed but its side was victorious, the unit will come back to life, completely healed. The unit also ignores spell damage on the overland map, although it can still be hurt or destroyed by resistance-based magic. Irreversible damage, such as Stoning or Dispel Evil, may not be healed during battle, and can possibly prevent the unit from coming back if destroyed mostly by such damage.	賦予再生能力，使單位每個戰鬥回合恢復一點生命，並在戰鬥結束時完全復原。若單位被消滅但己方獲勝，該單位將完全復原並重生。單位在戰略地圖上無視法術傷害，但仍可被基於抗性的魔法傷害或消滅。石化或驅邪等不可逆傷害在戰鬥中無法被治癒，若單位主要死於此類傷害，可能無法復生。	help
Endows the target unit (and any units currently stacked with that unit) with the ability to travel over all terrain it can normally enter as if it were traveling on roads (i.e., the cost is only 1/2 movement point per square).	賦予目標單位（以及當前與其同格的所有單位）能力，使其穿越可正常進入的所有地形時如同在道路上行進（即每格僅消耗 1/2 移動力）。	help
Endows the unit with the ability to walk on water. The unit's movement speed remains unchanged.	賦予單位在水面行走的能力。單位的移動速度保持不變。	help
Grants increased resistance (+10) to the elemental magics of chaos and nature, and improved defense (+10) against damage spells and ranged magical attacks associated with these two realms. The latter includes all such attacks with the exception of those made by the Sage and Illusionist heroes, and also works against breath attacks and Immolation. These bonuses do not exert cumulative effects with the spell Resist Elements however, but will override them instead.	對混沌與自然位面的元素魔法獲得提升抗性（+10），並對這兩個位面相關的傷害法術及遠程魔法攻擊獲得提升防禦（+10）。後者涵蓋所有此類攻擊，但賢者與幻術師英雄的攻擊除外，同時也對吐息攻擊與焚燒有效。但此加成與抵抗元素法術不累加，而是以覆蓋方式取代。	help
Grants increased resistance (+3) to the elemental magics of chaos and nature, and improved defense (+3) against damage spells and ranged magical attacks associated with these two realms. The latter includes all such attacks with the exception of those made by the Sage and Illusionist heroes, and also works against breath attacks and Immolation.	對混沌與自然位面的元素魔法獲得提升抗性（+3），並對這兩個位面相關的傷害法術及遠程魔法攻擊獲得提升防禦（+3）。後者涵蓋所有此類攻擊，但賢者與幻術師英雄的攻擊除外，同時也對吐息攻擊與焚燒有效。	help
Causes the unit's skin to harden, increasing the unit's defense (shields) by one.	使單位的皮膚硬化，防禦值（護盾）提升一點。	help
Fuses iron with the unit's skin, making it able to withstand most attacks (adds 5 to defense).	將鐵融入單位的皮膚，使其能抵禦大多數攻擊（防禦值 +5）。	help
Fills the unit with a holy purpose and increases the unit's movement speed by 1.	以神聖目標充盈單位，使其移動速度提升 1。	help
As long as the Spell Lock is in effect, no friendly enchantment on the unit may be dispelled. This also protects fantastic units from the effects of Dispel Evil, Banish, etc. The Spell Lock resists being dispelled as if it had a strength of 150.	法術封鎖生效期間，單位上的所有友方結界均無法被解除。同時保護奇幻單位免受驅邪、放逐等效果影響。法術封鎖的抗解除強度視為 150。	help
Renders the unit undetectable to all units except those with Illusions Immunity. In combat, the unit becomes visible when adjacent to an enemy unit, but still penalizes the to-hit roll of enemy units by -1, and may only be targeted with ranged attacks if the attacker is immune to illusions.	使單位對所有單位（擁有幻象免疫者除外）不可被偵測。在戰鬥中，當本單位與敵方單位相鄰時會現形，但仍對敵方命中擲骰施加 -1 懲罰，且只有對幻象免疫的攻擊者才能以遠程攻擊將其作為目標。	help
Allows the enchanted unit and all units in its stack to fly on the overland map. Does not work in combat.	允許被施法單位及其同格所有單位在戰略地圖上飛行。在戰鬥中無效。	help
Bestows the power of flight upon the unit, and increases its movement speed to 3 if it was lower.	賦予單位飛行能力，若移動速度低於 3 則提升至 3。	help
Endows the unit with a tremendously improved resistance (+5 crosses) to negative spells and effects from all magic realms!	賦予單位對所有魔法位面的負面法術與效果極大幅度的抗性提升（+5 格）！	help
Grants the Magic Immunity ability, making the unit immune to all spell damage, as well as all spells that target units, with the exception of Web. The unit gains a resistance bonus of +30 otherwise, and a defense score of 50 against breath- and ranged magical attacks. However, this spell offers no protection from combat enchantments that affect all units, such as Black Prayer or Warp Reality, although it will still prevent any damage from such spells. Doom Gaze and Chaos-enchanted magical items also ignore this ability.	賦予魔法免疫能力，使單位對所有法術傷害免疫，以及所有以單位為目標的法術（蜘蛛網除外）。此外獲得 +30 抗性加成，並對吐息與遠程魔法攻擊獲得 50 點防禦值。但此法術對影響全體單位的戰鬥結界（如黑色禱告或現實扭曲）無效，不過仍可阻止此類法術造成傷害。末日凝視與混沌附魔的魔法物品同樣無視此能力。	help
Adds +2 attack strengths to melee, thrown, and missile attacks. Flaming weapons can hit creatures with Weapon Immunity and exert cumulative effects with eldritch weapon.	對近戰、投擲與飛彈攻擊各增加 +2 攻擊強度。火焰武器可命中擁有武器免疫的生物，並與秘法武器的效果疊加。	help
The unit's ranged, thrown, and melee attacks are harder to defend against (an opponent's ability to defend decreases by one; i.e., each shield loses 10% in its ability to block a hit) and can effectively hit creatures that have Weapon Immunity. Eldritch weapon exerts cumulative effects with flame blade.	單位的遠程、投擲與近戰攻擊更難被防禦（對手的防禦能力降低一點，即每個護盾格的格擋率降低 10%），並可有效命中擁有武器免疫的生物。秘法武器與火焰刀鋒的效果疊加。	help
Grants Illusions Immunity, negating the illusionary bonus of illusionary attacks and making the unit impervious to illusion-resistance spells. In addition, the unit can see invisible units, and does not suffer a penalty to hit when engaging them. If the unit has a ranged attack, it may also use it against invisible units, and can fire into a Wall of Darkness as normal.	賦予幻象免疫，抵消幻象攻擊的幻象加成，並使單位對幻象抗性法術免疫。此外，單位可看見隱形單位，與其交戰時不受命中懲罰。若單位擁有遠程攻擊，亦可對隱形單位使用，並可正常向黑暗之牆射擊。	help
Blesses the unit's weapons, allowing them to hit creatures with Weapon Immunity and giving a +1 to-hit bonus on their melee-, thrown-, missile-, and boulder attacks in combat.	祝福單位的武器，使其能命中擁有武器免疫的生物，並在戰鬥中對近戰、投擲、飛彈與岩石攻擊賦予 +1 命中加成。	help
The entire unit becomes elite. This spell will automatically be dispelled when the unit becomes elite naturally.	整個單位晉升為精英。當單位自然成為精英時，此法術將自動解除。	help
Adds 3 to the unit's defense and resistance against all death or chaos related spells and attacks - including the breath- and ranged magical attacks of certain units that are otherwise not directly associated with these realms: Dark Elves (except Priests), Draconians, Dragon Turtles, Magicians, Nightmares, Stag Beetles, Warlocks, Sky Drakes, Storm Giants, and the Chaos Warrior, Draconian, Necromancer, and Warlock heroes.	對所有死亡或混沌相關的法術與攻擊（包括部分單位的吐息與遠程魔法攻擊，這些單位本身不直接隸屬這些位面：黑暗精靈（祭司除外）、龍裔、龍龜、法師、夢魘、鹿角甲蟲、術士、天空巨龍、風暴巨人，以及混沌戰士、龍裔、死靈法師與術士英雄）的防禦與抗性各 +3。	help
Adds 3 to the unit's attack strength, hits, and resistance. Does not affect breath- or ranged magical attacks.	攻擊強度、生命與抗性各 +3。不影響吐息或遠程魔法攻擊。	help
Adds +1 to the unit's melee and thrown attack strengths.	近戰與投擲攻擊強度各 +1。	help
Allows the unit to shift back and forth between the planes at will. While the unit is active and the plane is changed, the unit will move back and forth between planes, although it can't shift into squares it could not normally enter, or squares occupied by enemy troops.	允許單位隨意在位面之間穿梭。單位活躍且位面切換時，單位將在各位面間往返移動，但無法進入正常無法進入的格子，或被敵軍佔據的格子。	help
The unit's defense is increased by +2.	單位的防禦值提升 +2。	help
Grants complete immunity to all death and chaos magic that targets a unit or inflicts spell damage. In addition, the unit gains a defense of 50 against death and chaos related ranged and special attacks - including the breath- and ranged magical attacks of certain units that are otherwise not directly associated with these realms: Dark Elves (except Priests), Draconians, Dragon Turtles, Magicians, Nightmares, Stag Beetles, Warlocks, Sky Drakes, Storm Giants, and the Chaos Warrior, Draconian, Necromancer, and Warlock heroes.	對所有以單位為目標或造成法術傷害的死亡與混沌魔法完全免疫。此外，對死亡與混沌相關的遠程與特殊攻擊獲得 50 點防禦——包括部分單位的吐息與遠程魔法攻擊，這些單位本身不直接隸屬這些位面：黑暗精靈（祭司除外）、龍裔、龍龜、法師、夢魘、鹿角甲蟲、術士、天空巨龍、風暴巨人，以及混沌戰士、龍裔、死靈法師與術士英雄。	help
Grants Weapon Immunity, and the first two hits sustained by the unit from any attack against which it could make a defense roll are ignored. This effect does not work against doom damage and resistable damage however (e.g. Poison, Life Steal).	賦予武器免疫，並使單位從可進行防禦擲骰的攻擊中承受的前兩次命中被忽略。但此效果對末日傷害與需抗性檢定的傷害無效（如毒素、生命竊取）。	help
Chance to hit decreased by 2, defense decreased by 1.	命中機率降低 2，防禦值降低 1。	help
This unit is confused. At the beginning of each turn, the effects are determined randomly from this list: 1) unit stands confused, 2) unit moves randomly, 3) unit is controlled by the opponent this turn, and 4) unit can act normally this turn.	本單位陷入混亂。每個回合開始時，從以下清單中隨機決定效果：1）單位呆立困惑、2）單位隨機移動、3）本回合由對手控制、4）本回合可正常行動。	help
Attack strength decreased by 5. Defense decreased by 5. Resistance decreased by 5.	攻擊強度降低 5，防禦值降低 5，抗性降低 5。	help
Attack strength reduced to 1.	攻擊強度降至 1。	help
Melee, thrown, and ranged missile attack strength decreased by 2.	近戰、投擲與遠程飛彈攻擊強度各降低 2。	help
Affected unit sleeps through the remainder of combat, providing a defenseless target for enemies. If attacked by an enemy unit while in this condition, a sleeping unit takes the full force of the attack in damage.	受影響單位在戰鬥剩餘時間內沉睡，成為敵人毫無防禦的目標。在此狀態下遭受敵方攻擊時，沉睡的單位受到攻擊全額傷害。	help
Melee strength reduced by half.	近戰強度減半。	help
Reduced the defense strength of the unit by half.	單位的防禦強度減半。	help
Reduces the magical resistance of the unit to zero.	將單位的魔法抗性降至零。	help
All enemy spell casters are drained 5 mana each combat turn, including the opponent wizard if applicable. Additionally, all enemy units with magical ranged attacks lose one spell shot each turn.	每個戰鬥回合，所有敵方施法者（包括對手巫師，如適用）流失 5 點法力。此外，所有擁有魔法遠程攻擊的敵方單位每回合失去一次法術射擊次數。	help
Doubles the unit's movement and number of attacks in combat.	戰鬥中使單位的移動與攻擊次數翻倍。	help
